ISBN,상품명,저자,출판사,분야,권수,누적권수
9791188331796,"돈의 속성 (300쇄 리커버 에디션, 양장) - 최상위 부자가 말하는 돈에 대한 모든 것",김승호 (지은이),스노우폭스북스,국내도서>경제경영>재테크/투자>재테크/투자 일반,2.0,836.0
9791130642574,작은 땅의 야수들 - 2024 톨스토이 문학상 수상작,"김주혜 (지은이), 박소현 (옮긴이)",다산책방,국내도서>소설/시/희곡>영미소설,1.0,837.0
9788932034812,"여수의 사랑 - 2024 노벨문학상 수상작가, 개정판",한강 (지은이),문학과지성사,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설,1.0,838.0
9788917237481,"ETS 토익기출 파트별 VOCA 보카 - 최신개정판 / 교재+단어 암기 어플+단어 시험 출제마법사+MP3 / 최신 기출예문, 기출문제 독점수록",ETS (지은이),(주)YBM(와이비엠),국내도서>외국어>토익>Vocabulary,2.0,840.0
9791171179565,"정영진의 시대유감 - 나는 고발한다, 당신의 뻔한 생각을",정영진 (지은이),21세기북스,국내도서>인문학>인문 에세이,1.0,841.0
9788970123103,딕테,"차학경 (지은이), 김경년 (옮긴이)",문학사상,국내도서>소설/시/희곡>영미소설,1.0,842.0
9791198731906,단어가 품은 세계 - 삶의 품격을 올리고 어휘력을 높이는 국어 수업,황선엽 (지은이),빛의서가,국내도서>인문학>교양 인문학,1.0,843.0
9791193591147,페이크와 팩트 - 왜 합리적 인류는 때때로 멍청해지는가,"데이비드 로버트 그라임스 (지은이), 김보은 (옮긴이)",디플롯,국내도서>사회과학>사회문제>사회문제 일반,1.0,844.0
9788965424772,해커스 토익 LC Listening(리스닝) 기본서 - 최신기출경향 완벽 반영｜실전모의고사 4회분 [시험장에도 들고 가는 토익 LC 필수 어휘 & 단어암기 MP3 제공],David Cho (지은이),해커스어학연구소(Hackers),국내도서>외국어>토익>Listening,2.0,846.0
9791193647646,시한부 - 백은별 장편소설,백은별 (지은이),바른북스,국내도서>청소년>청소년 문학>청소년 소설,2.0,848.0
9791190669221,동물농장 (오리지널 초판본 표지 디자인),"조지 오웰 (지은이), 이수정 (옮긴이), 박경서 (해설)",코너스톤,국내도서>소설/시/희곡>영미소설,1.0,849.0
9791190669313,어린 왕자 (오리지널 초판본),"앙투안 드 생텍쥐페리 (지은이), 김수영 (옮긴이), 변광배 (해설)",코너스톤,국내도서>소설/시/희곡>프랑스소설,2.0,851.0
9791167741837,"어른의 영향력 - 10세에서 25세까지, 젊은 세대를 변화시키는 동기부여의 새로운 과학","데이비드 예거 (지은이), 이은경 (옮긴이)",어크로스,국내도서>인문학>심리학/정신분석학>교양 심리학,1.0,852.0
9788932020006,"바람이 분다, 가라 - 2024 노벨문학상 수상작가, 제13회 동리문학상 수상작",한강 (지은이),문학과지성사,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,853.0
9788937461033,인간 실격,"다자이 오사무 (지은이), 김춘미 (옮긴이)",민음사,국내도서>소설/시/희곡>일본소설>1950년대 이전 일본소설,2.0,855.0
9791140709960,동사 X 전치사 도감 - 외우지 않는 편안함,권은희 (지은이),길벗이지톡,국내도서>외국어>영어회화>생활영어,1.0,856.0
9788960579477,중앙성가 48집 - SATB,박신화 (엮은이),중앙아트,국내도서>종교/역학>기독교(개신교)>성경/찬송가>찬양,1.0,857.0
9791169663496,2025 문동균 한국사 문단속 적중 최종병기 Final 모의고사,문동균 (지은이),에스티유니타스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>한국사>7/9급 교재,1.0,858.0
9791168473690,세이노의 가르침 (블랙 에디션) - 피보다 진하게 살아라,세이노(SayNo) (지은이),데이원,국내도서>자기계발>성공>성공학,2.0,860.0
9788936811549,죽음의 수용소에서 - 개정보급판,"빅터 프랭클 (지은이), 이시형 (옮긴이)",청아출판사,국내도서>인문학>심리학/정신분석학>이론 심리학,1.0,861.0
9788901280486,생각 중독 - 불안과 후회를 끊어내고 오늘을 사는 법,"닉 트렌턴 (지은이), 박지선 (옮긴이)",갤리온,국내도서>인문학>심리학/정신분석학>교양 심리학,1.0,862.0
9791167372864,구의 증명,최진영 (지은이),은행나무,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,2.0,864.0
9791191975260,"빛의 혁명과 반혁명 사이 - 철학자 박구용, 철학으로 시대를 해석하다",박구용 (지은이),시월,국내도서>사회과학>비평/칼럼>정치비평/칼럼,1.0,865.0
9788984078581,"공급망 붕괴의 시대 - 반도체칩부터 생필품까지, 글로벌 공급망의 숨겨진 이야기","피터 S. 굿맨 (지은이), 장용원 (옮긴이)",세종(세종서적),국내도서>경제경영>경제학/경제일반>경제사/경제전망>세계 경제사/경제전망,1.0,866.0
9791170832409,신을 기다리며,"시몬 베유 (지은이), 이창실 (옮긴이)",복있는사람,국내도서>종교/역학>기독교(개신교)>기독교 문학,1.0,867.0
9791141606862,저속노화 식사법 - 노년내과 의사가 알려주는 기적의 식단 혁명,정희원 (지은이),테이스트북스,국내도서>건강/취미>건강정보>음식과 건강,2.0,869.0
9788950920043,네 인생 우습지 않다 (활력 에디션) - 인생 일타강사 전한길의 50가지 행복론,전한길 (지은이),21세기북스,국내도서>자기계발>성공>성공학,1.0,870.0
9788936431518,울지 않는 달,이지은 (지은이),창비,국내도서>청소년>청소년 문학>청소년 소설,1.0,871.0
9791171713431,스모크 & 피클스 - 이균 셰프가 그리는 음식과 인생 이야기,"에드워드 리 (지은이), 정연주 (옮긴이)",위즈덤하우스,국내도서>요리/살림>전문가/연예인/블로거 요리,1.0,872.0
9788972918622,"알고리즘, 패러다임, 법 - 규칙은 어떻게 세계를 만드는가","로레인 대스턴 (지은이), 홍성욱, 황정하 (옮긴이)",까치,국내도서>과학>과학의 이해>과학사상,1.0,873.0
9791136032768,최신판 에듀윌 공기업 서울교통공사 NCS + 전공 실전모의고사 8+1회 - 기출복원 4회+실전모의 4회+전공모의 1회,에듀윌 취업연구소 (지은이),에듀윌,국내도서>수험서/자격증>취업/상식/적성>공사 공단 수험서>서울교통공사,1.0,874.0
9791167741509,어떻게 극단적 소수가 다수를 지배하는가 - 우리의 민주주의가 한계에 도달한 이유,"스티븐 레비츠키, 대니얼 지블랫 (지은이), 박세연 (옮긴이)",어크로스,국내도서>사회과학>정치학/외교학/행정학>정치학 일반,2.0,876.0
9788925574868,더 인간적인 건축 - 우리 세계를 짓는 제작자를 위한 안내서,"토마스 헤더윅 (지은이), 한진이 (옮긴이)",알에이치코리아(RHK),국내도서>인문학>교양 인문학,1.0,877.0
9788937416453,먼 산의 기억,"오르한 파묵 (지은이), 이난아 (옮긴이)",민음사,국내도서>소설/시/희곡>세계의 소설>중동/튀르키예소설,1.0,878.0
9791193869123,모든 돈의 미래 비트코인 - 금융 자본주의와 화폐의 역사가 말하는 정해진 미래,홍익희 (지은이),거인의정원,국내도서>경제경영>재테크/투자>가상/암호화폐,1.0,879.0
9791171179855,미국투자 메가 사이클 - 불확실성을 뛰어넘는 트럼프 2.0 시대 부의 시그널,성상현 (지은이),21세기북스,국내도서>경제경영>재테크/투자>재테크/투자 일반,1.0,880.0
9791192207469,"2025 심승아 Simple, Detail 소방학개론 심의 한 수 파이널 모의고사",심승아 (지은이),메가스터디교육(공무원),국내도서>수험서/자격증>공무원 수험서>소방공무원(승진)>소방학개론,1.0,881.0
9788962626421,"명령에 따랐을 뿐!? - 복종하는 뇌, 저항하는 뇌","에밀리 A. 캐스파 (지은이), 이성민 (옮긴이)",동아시아,국내도서>과학>뇌과학>뇌과학 일반,1.0,882.0
9791194383116,"이게 되네? 챗GPT 미친 활용법 71제 - 전면 개정 2판, 7배 더 빠르게, 7배 나은 퀄리티로 진짜 현업에 사용해온 오대리의 ‘71가지 미친 업무 자동화’ with o1, 소라, 캔버스, 서치, 프로젝트, 고급 음성모드, GPTs",오힘찬 (지은이),골든래빗(주),국내도서>컴퓨터/모바일>PC/게임/디지털 카메라>초보자를 위한 컴퓨터 책,1.0,883.0
9791187142560,데일 카네기 인간관계론 (50만부 돌파 초판 무삭제 완역본),"데일 카네기 (지은이), 임상훈 (옮긴이)",현대지성,국내도서>자기계발>인간관계>인간관계,2.0,885.0
9791162540633,"그릿 GRIT (골드 에디션) - IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘","앤절라 더크워스 (지은이), 김미정 (옮긴이)",비즈니스북스,국내도서>자기계발>창의적사고/두뇌계발,1.0,886.0
9788952776372,리틀 라이프 1,"한야 야나기하라 (지은이), 권진아 (옮긴이)",시공사,국내도서>소설/시/희곡>영미소설,2.0,888.0
9791162052556,2025 심우철 실전 동형 모의고사 Season 1 - 신경향 국가직·지방직 영어 대비 봉투형 모의고사,심우철 (지은이),심슨북스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>영어>기출/문제/모의고사,1.0,889.0
9791140714407,인생 처음으로 세계사가 재밌다,"니시무라 데이지 (지은이), 박현지 (옮긴이)",더퀘스트,국내도서>역사>세계사 일반,1.0,890.0
9791193044247,"아무튼, 명언 - “○○○은 이렇게 말했다”",하지현 (지은이),위고,국내도서>에세이>한국에세이,1.0,891.0
9791196246006,"책문, 조선의 인문 토론 - 꼿꼿한 선비의 시대정신을 말하다",김태완 (지은이),현자의마을,국내도서>역사>조선사>조선시대 일반,1.0,892.0
9791162540640,아주 작은 습관의 힘 - 최고의 변화는 어떻게 만들어지는가,"제임스 클리어 (지은이), 이한이 (옮긴이)",비즈니스북스,국내도서>자기계발>성공>성공학,1.0,893.0
9791193149393,밤의 이정표 - 제76회 일본 추리작가 협회상 수상작,"아시자와 요 (지은이), 김은모 (옮긴이)",블루홀식스(블루홀6),국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설,1.0,894.0
9788937460449,데미안,"헤르만 헤세 (지은이), 전영애 (옮긴이)",민음사,국내도서>소설/시/희곡>독일소설,2.0,896.0
9791190313186,지적 대화를 위한 넓고 얕은 지식 1 - 현실 편 : 역사 / 경제 / 정치 / 사회 / 윤리,채사장 (지은이),웨일북,국내도서>인문학>교양 인문학,2.0,898.0
9791167227379,2025 유휘운 행정법총론 요약노트 + 기출문제 (요플) - 9·7급 공무원·소방·군무원 시험 대비,유휘운 (지은이),메가스터디교육(공무원),국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>행정법>7/9급 교재,1.0,899.0
9791193937372,새들이 남쪽으로 가는 날 - 2024 스웨덴 올해의 도서상 수상작,"리사 리드센 (지은이), 손화수 (옮긴이)",북파머스,국내도서>소설/시/희곡>세계의 소설>북유럽소설,1.0,900.0
9791189352875,내 인생을 바꾼 하루 한 장 - 365일 성공을 부르는 작은 변화의 힘,이대호 (지은이),위너스북,국내도서>자기계발>성공>성공학,1.0,901.0
9791193672105,2025 ADsP 데이터 분석 준전문가 & [부록] ADsP D-7 합격마법노트 - 무료 이론정복강의 포함 합격필수어플 데이터에듀PT 2025 ADsP 이용권,윤종식 (지은이),데이터에듀,국내도서>컴퓨터/모바일>활용능력>신규 자격증/자격증 기타,1.0,902.0
9791189327156,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,국내도서>과학>기초과학/교양과학,2.0,904.0
9788934942467,총 균 쇠 - 인간 사회의 운명을 바꾼 힘,"재레드 다이아몬드 (지은이), 강주헌 (옮긴이)",김영사,국내도서>인문학>교양 인문학,2.0,906.0
9788982816635,자기 앞의 생,"에밀 아자르 (지은이), 용경식 (옮긴이)",문학동네,국내도서>소설/시/희곡>프랑스소설,1.0,907.0
9791139717013,일생에 한번은 헌법을 읽어라 - 흔들릴 때마다 삶의 중심을 잡아주는 기준에 관하여,이효원 (지은이),현대지성,국내도서>인문학>인문 에세이,1.0,908.0
9788974259198,부의 역설 - 생각은 내가 하고 행동은 뇌가 한다,강범구 (지은이),국일미디어(국일출판사),국내도서>자기계발>성공>성공학,1.0,909.0
9791161340333,달러는 왜 비트코인을 싫어하는가,"사이페딘 아모스 (지은이), 위대선 (옮긴이)",터닝포인트,국내도서>경제경영>경제학/경제일반>화폐/금융/재정,1.0,910.0
9791198682550,"너에게 들려주는 단단한 말 (윈터 패키지 에디션, 특별 한정 필사노트 포함)",김종원 (지은이),퍼스트펭귄,국내도서>청소년>청소년 인문/사회,2.0,912.0
9788937461798,브람스를 좋아하세요...,"프랑수아즈 사강 (지은이), 김남주 (옮긴이)",민음사,국내도서>소설/시/희곡>프랑스소설,1.0,913.0
9791193939215,버리지 못하는 사람들,"무레 요코 (지은이), 이수은 (옮긴이)",라곰,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,1.0,914.0
9791193955079,세계숲 - 나와 지구를 살리는 경이로운 나무들의 이야기,"다이애나 베리스퍼드-크로거 (지은이), 노승영 (옮긴이)",아를,국내도서>과학>생명과학>생물학,1.0,915.0
9791189352745,내가 한 말을 내가 오해하지 않기로 함,문상훈 (지은이),위너스북,국내도서>에세이>명사에세이>방송연예인에세이,1.0,916.0
9788937434488,노르웨이의 숲,"무라카미 하루키 (지은이), 양억관 (옮긴이)",민음사,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,1.0,917.0
9788931011623,사랑의 기술,"에리히 프롬 (지은이), 황문수 (옮긴이)",문예출판사,국내도서>인문학>인문 에세이,1.0,918.0
9791186643204,"혐오의 즐거움에 관하여 - 거장의 재발견, 윌리엄 해즐릿 국내 첫 에세이집","윌리엄 해즐릿 (지은이), 공진호 (옮긴이)",아티초크,국내도서>인문학>인문 에세이,1.0,919.0
9791167741844,우리는 조금 더 다정해도 됩니다 - 무례한 세상을 변화시키는 선한 연결에 대하여,김민섭 (지은이),어크로스,국내도서>에세이>한국에세이,1.0,920.0
9791162052549,2025 심우철 이것만은 알고 가자 - 어휘/생활영어/문법 파이널 핵심 요약집,심우철 (지은이),심슨북스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>영어>단어/문법/독해 외,1.0,921.0
